EventID,Category,Location,StreamURL,Timestamp,Index_per_frame,index_max_frame,idx,ClassID,Confidence,ClassName,ScoreThreshold,NmsThreshold,ConfidenceThreshold,x0,y0,x1,y1,xc,yc,Width,Height,OnnxFileName,NamesFileName,ImageWidth,ImageHeight,LinkID
2251841,AI,組立第１工場K棟9番ホイールエンジンフード,10.3.45.87,2025-04-21 11:00:58.6121746,5,7,45,2,0.755371,Bring_Handling_Parts,0.1,0.5,0.1,464,292,529,453,496,372,65,161,time_study.onnx,time_study.names,1280,960,0A032D57g.04LB0058
2251842,AI,組立第１工場K棟9番ホイールエンジンフード,10.3.45.87,2025-04-21 11:00:58.6121746,6,7,37,4,0.588867,Stand,0.1,0.5,0.1,697,228,745,328,721,278,48,100,time_study.onnx,time_study.names,1280,960,0A032D57g.04LB0058
2251843,AI,稼働中CLライン給油ブース付近,10.3.45.95,2025-04-21 11:00:59.4641812,0,3,3,0,0.921875,Work,0.1,0.5,0.1,23,323,93,385,58,354,70,62,time_study.onnx,time_study.names,1920,1080,0A032D5Fg.04LB0059
2251844,AI,稼働中CLライン給油ブース付近,10.3.45.95,2025-04-21 11:00:59.4641812,1,3,30,0,0.920898,Work,0.1,0.5,0.1,637,317,717,527,677,422,80,210,time_study.onnx,time_study.names,1920,1080,0A032D5Fg.04LB0059
2251845,AI,稼働中CLライン給油ブース付近,10.3.45.95,2025-04-21 11:00:59.4641812,2,3,32,0,0.525391,Work,0.1,0.5,0.1,345,281,407,311,376,296,62,30,time_study.onnx,time_study.names,1920,1080,0A032D5Fg.04LB0059
2251846,AI,稼働中CLラインラインオン,10.3.45.96,2025-04-21 11:00:59.5604649,0,8,25,0,0.920898,Work,0.1,0.5,0.1,0,619,98,749,49,684,98,130,time_study.onnx,time_study.names,1920,1080,0A032D60g.04LB0059
2251847,AI,稼働中CLラインラインオン,10.3.45.96,2025-04-21 11:00:59.5604649,1,8,2,0,0.902832,Work,0.1,0.5,0.1,1144,506,1190,565,1167,535,46,59,time_study.onnx,time_study.names,1920,1080,0A032D60g.04LB0059
2251848,AI,稼働中CLラインラインオン,10.3.45.96,2025-04-21 11:00:59.5604649,2,8,73,0,0.902832,Work,0.1,0.5,0.1,613,631,689,804,651,717,76,173,time_study.onnx,time_study.names,1920,1080,0A032D60g.04LB0059
2251849,AI,稼働中CLラインラインオン,10.3.45.96,2025-04-21 11:00:59.5604649,3,8,87,2,0.891113,Bring_Handling_Parts,0.1,0.5,0.1,1215,553,1279,698,1247,625,64,145,time_study.onnx,time_study.names,1920,1080,0A032D60g.04LB0059
2251850,AI,稼働中CLラインラインオン,10.3.45.96,2025-04-21 11:00:59.5604649,4,8,63,0,0.782715,Work,0.1,0.5,0.1,1012,567,1058,629,1035,598,46,62,time_study.onnx,time_study.names,1920,1080,0A032D60g.04LB0059
2251851,AI,稼働中CLラインラインオン,10.3.45.96,2025-04-21 11:00:59.5604649,5,8,13,0,0.711914,Work,0.1,0.5,0.1,1270,501,1309,604,1289,552,39,103,time_study.onnx,time_study.names,1920,1080,0A032D60g.04LB0059
2251852,AI,稼働中CLラインラインオン,10.3.45.96,2025-04-21 11:00:59.5604649,6,8,96,0,0.692871,Work,0.1,0.5,0.1,713,719,795,834,754,776,82,115,time_study.onnx,time_study.names,1920,1080,0A032D60g.04LB0059
2251853,AI,稼働中CLラインラインオン,10.3.45.96,2025-04-21 11:00:59.5604649,7,8,7,0,0.149048,Work,0.1,0.5,0.1,0,585,20,639,10,612,20,54,time_study.onnx,time_study.names,1920,1080,0A032D60g.04LB0059
2251854,AI,組立第１工場K棟8番ホイールライン,10.3.45.86,2025-04-21 11:00:59.6232364,0,8,56,2,0.938477,Bring_Handling_Parts,0.1,0.5,0.1,410,395,528,675,469,535,118,280,time_study.onnx,time_study.names,1280,960,0A032D56g.04LB0059
2251855,AI,組立第１工場K棟8番ホイールライン,10.3.45.86,2025-04-21 11:00:59.6232364,1,8,51,0,0.932617,Work,0.1,0.5,0.1,90,300,164,498,127,399,74,198,time_study.onnx,time_study.names,1280,960,0A032D56g.04LB0059
2251856,AI,組立第１工場K棟8番ホイールライン,10.3.45.86,2025-04-21 11:00:59.6232364,2,8,14,3,0.90625,Move,0.1,0.5,0.1,176,145,227,286,201,215,51,141,time_study.onnx,time_study.names,1280,960,0A032D56g.04LB0059
2251857,AI,組立第１工場K棟8番ホイールライン,10.3.45.86,2025-04-21 11:00:59.6232364,3,8,1,2,0.887207,Bring_Handling_Parts,0.1,0.5,0.1,252,156,301,221,276,188,49,65,time_study.onnx,time_study.names,1280,960,0A032D56g.04LB0059
2251858,AI,組立第１工場K棟8番ホイールライン,10.3.45.86,2025-04-21 11:00:59.6232364,4,8,37,4,0.867188,Stand,0.1,0.5,0.1,997,60,1030,144,1013,102,33,84,time_study.onnx,time_study.names,1280,960,0A032D56g.04LB0059
2251859,AI,組立第１工場K棟8番ホイールライン,10.3.45.86,2025-04-21 11:00:59.6232364,5,8,41,4,0.855957,Stand,0.1,0.5,0.1,206,92,254,186,230,139,48,94,time_study.onnx,time_study.names,1280,960,0A032D56g.04LB0059
2251860,AI,組立第１工場K棟8番ホイールライン,10.3.45.86,2025-04-21 11:00:59.6232364,6,8,111,0,0.721191,Work,0.1,0.5,0.1,174,334,281,416,227,375,107,82,time_study.onnx,time_study.names,1280,960,0A032D56g.04LB0059
2251861,AI,組立第１工場K棟8番ホイールライン,10.3.45.86,2025-04-21 11:00:59.6232364,7,8,34,5,0.175781,Others,0.1,0.5,0.1,445,69,469,96,457,82,24,27,time_study.onnx,time_study.names,1280,960,0A032D56g.04LB0059
2251862,AI,組立第１工場K棟8番フロントフレームサブ,10.3.45.84,2025-04-21 11:00:59.6782358,0,6,43,0,0.925781,Work,0.1,0.5,0.1,599,412,690,510,644,461,91,98,time_study.onnx,time_study.names,1280,960,0A032D54g.04LB0059
2251863,AI,組立第１工場K棟8番フロントフレームサブ,10.3.45.84,2025-04-21 11:00:59.6782358,1,6,50,4,0.925781,Stand,0.1,0.5,0.1,116,553,221,800,168,676,105,247,time_study.onnx,time_study.names,1280,960,0A032D54g.04LB0059
2251864,AI,組立第１工場K棟8番フロントフレームサブ,10.3.45.84,2025-04-21 11:00:59.6782358,2,6,6,3,0.845703,Move,0.1,0.5,0.1,331,381,374,443,352,412,43,62,time_study.onnx,time_study.names,1280,960,0A032D54g.04LB0059
2251865,AI,組立第１工場K棟8番フロントフレームサブ,10.3.45.84,2025-04-21 11:00:59.6782358,3,6,47,2,0.588867,Bring_Handling_Parts,0.1,0.5,0.1,578,490,640,585,609,537,62,95,time_study.onnx,time_study.names,1280,960,0A032D54g.04LB0059
2251866,AI,組立第１工場K棟8番フロントフレームサブ,10.3.45.84,2025-04-21 11:00:59.6782358,4,6,25,5,0.301514,Others,0.1,0.5,0.1,673,331,696,354,684,342,23,23,time_study.onnx,time_study.names,1280,960,0A032D54g.04LB0059
2251867,AI,組立第１工場K棟8番フロントフレームサブ,10.3.45.84,2025-04-21 11:00:59.6782358,5,6,38,5,0.174927,Others,0.1,0.5,0.1,544,331,565,372,554,351,21,41,time_study.onnx,time_study.names,1280,960,0A032D54g.04LB0059
2251868,AI,稼働中WLラインラインオン,10.3.45.93,2025-04-21 11:01:00.3116224,0,5,12,0,0.924316,Work,0.1,0.5,0.1,1277,515,1343,583,1310,549,66,68,time_study.onnx,time_study.names,1920,1080,0A032D5Dg.04LB0100
2251869,AI,稼働中WLラインラインオン,10.3.45.93,2025-04-21 11:01:00.3116224,1,5,4,2,0.861816,Bring_Handling_Parts,0.1,0.5,0.1,824,428,863,473,843,450,39,45,time_study.onnx,time_study.names,1920,1080,0A032D5Dg.04LB0100
2251870,AI,稼働中WLラインラインオン,10.3.45.93,2025-04-21 11:01:00.3116224,2,5,47,2,0.847168,Bring_Handling_Parts,0.1,0.5,0.1,1089,444,1132,565,1110,504,43,121,time_study.onnx,time_study.names,1920,1080,0A032D5Dg.04LB0100
2251871,AI,稼働中WLラインラインオン,10.3.45.93,2025-04-21 11:01:00.3116224,3,5,9,0,0.800781,Work,0.1,0.5,0.1,928,475,967,511,947,493,39,36,time_study.onnx,time_study.names,1920,1080,0A032D5Dg.04LB0100
2251872,AI,稼働中WLラインラインオン,10.3.45.93,2025-04-21 11:01:00.3116224,4,5,52,2,0.595215,Bring_Handling_Parts,0.1,0.5,0.1,814,407,852,451,833,429,38,44,time_study.onnx,time_study.names,1920,1080,0A032D5Dg.04LB0100
2251873,AI,組立第１工場F棟4番クローラ組立エンジン付近,10.3.45.89,2025-04-21 11:01:01.5085743,0,2,23,2,0.648926,Bring_Handling_Parts,0.1,0.5,0.1,488,517,559,703,523,610,71,186,time_study.onnx,time_study.names,1280,960,0A032D59g.04LB0101
2251874,AI,組立第１工場F棟4番クローラ組立エンジン付近,10.3.45.89,2025-04-21 11:01:01.5085743,1,2,16,0,0.510742,Work,0.1,0.5,0.1,807,581,852,636,829,608,45,55,time_study.onnx,time_study.names,1280,960,0A032D59g.04LB0101
2251875,AI,組立第１工場K棟9番ホイールエンジンフード,10.3.45.87,2025-04-21 11:01:01.7010969,0,6,34,4,0.947266,Stand,0.1,0.5,0.1,168,526,303,856,235,691,135,330,time_study.onnx,time_study.names,1280,960,0A032D57g.04LB0101
2251876,AI,組立第１工場K棟9番ホイールエンジンフード,10.3.45.87,2025-04-21 11:01:01.7010969,1,6,30,3,0.9375,Move,0.1,0.5,0.1,60,501,201,830,130,665,141,329,time_study.onnx,time_study.names,1280,960,0A032D57g.04LB0101
2251877,AI,組立第１工場K棟9番ホイールエンジンフード,10.3.45.87,2025-04-21 11:01:01.7010969,2,6,83,2,0.91748,Bring_Handling_Parts,0.1,0.5,0.1,717,317,794,532,755,424,77,215,time_study.onnx,time_study.names,1280,960,0A032D57g.04LB0101
2251878,AI,組立第１工場K棟9番ホイールエンジンフード,10.3.45.87,2025-04-21 11:01:01.7010969,3,6,19,0,0.881348,Work,0.1,0.5,0.1,56,255,135,401,95,328,79,146,time_study.onnx,time_study.names,1280,960,0A032D57g.04LB0101
2251879,AI,組立第１工場K棟9番ホイールエンジンフード,10.3.45.87,2025-04-21 11:01:01.7010969,4,6,25,2,0.837891,Bring_Handling_Parts,0.1,0.5,0.1,464,292,526,456,495,374,62,164,time_study.onnx,time_study.names,1280,960,0A032D57g.04LB0101
2251880,AI,組立第１工場K棟9番ホイールエンジンフード,10.3.45.87,2025-04-21 11:01:01.7010969,5,6,38,5,0.817871,Others,0.1,0.5,0.1,698,224,745,330,721,277,47,106,time_study.onnx,time_study.names,1280,960,0A032D57g.04LB0101
2251881,AI,稼働中CLライン給油ブース付近,10.3.45.95,2025-04-21 11:01:02.6110961,0,4,28,0,0.90625,Work,0.1,0.5,0.1,635,320,718,532,676,426,83,212,time_study.onnx,time_study.names,1920,1080,0A032D5Fg.04LB0102
2251882,AI,稼働中CLライン給油ブース付近,10.3.45.95,2025-04-21 11:01:02.6110961,1,4,4,0,0.869141,Work,0.1,0.5,0.1,29,325,96,385,62,355,67,60,time_study.onnx,time_study.names,1920,1080,0A032D5Fg.04LB0102
2251883,AI,稼働中CLライン給油ブース付近,10.3.45.95,2025-04-21 11:01:02.6110961,2,4,32,2,0.763672,Bring_Handling_Parts,0.1,0.5,0.1,1852,71,1915,140,1883,105,63,69,time_study.onnx,time_study.names,1920,1080,0A032D5Fg.04LB0102
2251884,AI,稼働中CLライン給油ブース付近,10.3.45.95,2025-04-21 11:01:02.6110961,3,4,33,0,0.13623,Work,0.1,0.5,0.1,347,282,407,312,377,297,60,30,time_study.onnx,time_study.names,1920,1080,0A032D5Fg.04LB0102
2251885,AI,稼働中CLラインラインオン,10.3.45.96,2025-04-21 11:01:02.6837240,0,5,12,0,0.935059,Work,0.1,0.5,0.1,-1,617,102,749,50,683,103,132,time_study.onnx,time_study.names,1920,1080,0A032D60g.04LB0102
2251886,AI,稼働中CLラインラインオン,10.3.45.96,2025-04-21 11:01:02.6837240,1,5,47,0,0.92334,Work,0.1,0.5,0.1,606,646,700,798,653,722,94,152,time_study.onnx,time_study.names,1920,1080,0A032D60g.04LB0102
2251887,AI,稼働中CLラインラインオン,10.3.45.96,2025-04-21 11:01:02.6837240,2,5,42,0,0.882812,Work,0.1,0.5,0.1,1271,503,1314,607,1292,555,43,104,time_study.onnx,time_study.names,1920,1080,0A032D60g.04LB0102
2251888,AI,稼働中CLラインラインオン,10.3.45.96,2025-04-21 11:01:02.6837240,3,5,3,3,0.874512,Move,0.1,0.5,0.1,1145,506,1184,563,1164,534,39,57,time_study.onnx,time_study.names,1920,1080,0A032D60g.04LB0102
2251889,AI,稼働中CLラインラインオン,10.3.45.96,2025-04-21 11:01:02.6837240,4,5,62,0,0.71875,Work,0.1,0.5,0.1,721,719,798,832,759,775,77,113,time_study.onnx,time_study.names,1920,1080,0A032D60g.04LB0102
2251890,AI,組立第１工場K棟8番ホイールライン,10.3.45.86,2025-04-21 11:01:02.7687320,0,9,53,0,0.931152,Work,0.1,0.5,0.1,56,303,154,505,105,404,98,202,time_study.onnx,time_study.names,1280,960,0A032D56g.04LB0102
2251891,AI,組立第１工場K棟8番ホイールライン,10.3.45.86,2025-04-21 11:01:02.7687320,1,9,54,2,0.929199,Bring_Handling_Parts,0.1,0.5,0.1,409,396,529,674,469,535,120,278,time_study.onnx,time_study.names,1280,960,0A032D56g.04LB0102
2251892,AI,組立第１工場K棟8番ホイールライン,10.3.45.86,2025-04-21 11:01:02.7687320,2,9,48,0,0.827637,Work,0.1,0.5,0.1,393,280,500,460,446,370,107,180,time_study.onnx,time_study.names,1280,960,0A032D56g.04LB0102
2251893,AI,組立第１工場K棟8番ホイールライン,10.3.45.86,2025-04-21 11:01:02.7687320,3,9,83,3,0.786621,Move,0.1,0.5,0.1,538,59,579,147,558,103,41,88,time_study.onnx,time_study.names,1280,960,0A032D56g.04LB0102
2251894,AI,組立第１工場K棟8番ホイールライン,10.3.45.86,2025-04-21 11:01:02.7687320,4,9,91,2,0.779297,Bring_Handling_Parts,0.1,0.5,0.1,254,155,305,228,279,191,51,73,time_study.onnx,time_study.names,1280,960,0A032D56g.04LB0102
2251895,AI,組立第１工場K棟8番ホイールライン,10.3.45.86,2025-04-21 11:01:02.7687320,5,9,41,4,0.775879,Stand,0.1,0.5,0.1,195,139,230,291,212,215,35,152,time_study.onnx,time_study.names,1280,960,0A032D56g.04LB0102
2251896,AI,組立第１工場K棟8番ホイールライン,10.3.45.86,2025-04-21 11:01:02.7687320,6,9,85,0,0.705078,Work,0.1,0.5,0.1,844,79,880,197,862,138,36,118,time_study.onnx,time_study.names,1280,960,0A032D56g.04LB0102
2251897,AI,組立第１工場K棟8番ホイールライン,10.3.45.86,2025-04-21 11:01:02.7687320,7,9,32,0,0.30835,Work,0.1,0.5,0.1,1000,61,1030,142,1015,101,30,81,time_study.onnx,time_study.names,1280,960,0A032D56g.04LB0102
2251898,AI,組立第１工場K棟8番ホイールライン,10.3.45.86,2025-04-21 11:01:02.7687320,8,9,30,3,0.134766,Move,0.1,0.5,0.1,1101,47,1126,107,1113,77,25,60,time_study.onnx,time_study.names,1280,960,0A032D56g.04LB0102
2251899,AI,組立第１工場K棟8番フロントフレームサブ,10.3.45.84,2025-04-21 11:01:02.8392406,0,5,10,0,0.924805,Work,0.1,0.5,0.1,623,416,671,507,647,461,48,91,time_study.onnx,time_study.names,1280,960,0A032D54g.04LB0102
2251900,AI,組立第１工場K棟8番フロントフレームサブ,10.3.45.84,2025-04-21 11:01:02.8392406,1,5,40,4,0.879883,Stand,0.1,0.5,0.1,484,436,541,595,512,515,57,159,time_study.onnx,time_study.names,1280,960,0A032D54g.04LB0102
2251901,AI,組立第１工場K棟8番フロントフレームサブ,10.3.45.84,2025-04-21 11:01:02.8392406,2,5,25,5,0.550781,Others,0.1,0.5,0.1,264,387,299,433,281,410,35,46,time_study.onnx,time_study.names,1280,960,0A032D54g.04LB0102
2251902,AI,組立第１工場K棟8番フロントフレームサブ,10.3.45.84,2025-04-21 11:01:02.8392406,3,5,60,0,0.498047,Work,0.1,0.5,0.1,577,486,637,628,607,557,60,142,time_study.onnx,time_study.names,1280,960,0A032D54g.04LB0102
2251903,AI,組立第１工場K棟8番フロントフレームサブ,10.3.45.84,2025-04-21 11:01:02.8392406,4,5,0,5,0.206299,Others,0.1,0.5,0.1,650,332,673,351,661,341,23,19,time_study.onnx,time_study.names,1280,960,0A032D54g.04LB0102
2251904,AI,稼働中WLラインラインオン,10.3.45.93,2025-04-21 11:01:03.4913945,0,5,0,5,0.89502,Others,0.1,0.5,0.1,956,376,987,413,971,394,31,37,time_study.onnx,time_study.names,1920,1080,0A032D5Dg.04LB0103
2251905,AI,稼働中WLラインラインオン,10.3.45.93,2025-04-21 11:01:03.4913945,1,5,52,2,0.839844,Bring_Handling_Parts,0.1,0.5,0.1,811,402,849,464,830,433,38,62,time_study.onnx,time_study.names,1920,1080,0A032D5Dg.04LB0103
2251906,AI,稼働中WLラインラインオン,10.3.45.93,2025-04-21 11:01:03.4913945,2,5,67,0,0.737793,Work,0.1,0.5,0.1,1076,440,1131,570,1103,505,55,130,time_study.onnx,time_study.names,1920,1080,0A032D5Dg.04LB0103
2251907,AI,稼働中WLラインラインオン,10.3.45.93,2025-04-21 11:01:03.4913945,3,5,53,0,0.722656,Work,0.1,0.5,0.1,923,471,966,516,944,493,43,45,time_study.onnx,time_study.names,1920,1080,0A032D5Dg.04LB0103
2251908,AI,稼働中WLラインラインオン,10.3.45.93,2025-04-21 11:01:03.4913945,4,5,4,5,0.178345,Others,0.1,0.5,0.1,999,390,1024,407,1011,398,25,17,time_study.onnx,time_study.names,1920,1080,0A032D5Dg.04LB0103
2251909,AI,組立第１工場F棟4番クローラ組立エンジン付近,10.3.45.89,2025-04-21 11:01:04.6735413,0,4,16,4,0.925781,Stand,0.1,0.5,0.1,1143,460,1196,614,1169,537,53,154,time_study.onnx,time_study.names,1280,960,0A032D59g.04LB0104
2251910,AI,組立第１工場F棟4番クローラ組立エンジン付近,10.3.45.89,2025-04-21 11:01:04.6735413,1,4,22,4,0.807129,Stand,0.1,0.5,0.1,410,576,482,763,446,669,72,187,time_study.onnx,time_study.names,1280,960,0A032D59g.04LB0104
2251911,AI,組立第１工場F棟4番クローラ組立エンジン付近,10.3.45.89,2025-04-21 11:01:04.6735413,2,4,36,0,0.641602,Work,0.1,0.5,0.1,799,575,845,645,822,610,46,70,time_study.onnx,time_study.names,1280,960,0A032D59g.04LB0104
2251912,AI,組立第１工場F棟4番クローラ組立エンジン付近,10.3.45.89,2025-04-21 11:01:04.6735413,3,4,45,3,0.104675,Move,0.1,0.5,0.1,1184,783,1279,960,1231,871,95,177,time_study.onnx,time_study.names,1280,960,0A032D59g.04LB0104
2251913,AI,組立第１工場K棟9番ホイールエンジンフード,10.3.45.87,2025-04-21 11:01:04.8163955,0,9,52,4,0.944824,Stand,0.1,0.5,0.1,168,526,301,856,234,691,133,330,time_study.onnx,time_study.names,1280,960,0A032D57g.04LB0104
2251914,AI,組立第１工場K棟9番ホイールエンジンフード,10.3.45.87,2025-04-21 11:01:04.8163955,1,9,48,3,0.927734,Move,0.1,0.5,0.1,60,501,205,830,132,665,145,329,time_study.onnx,time_study.names,1280,960,0A032D57g.04LB0104
2251915,AI,組立第１工場K棟9番ホイールエンジンフード,10.3.45.87,2025-04-21 11:01:04.8163955,2,9,45,2,0.911621,Bring_Handling_Parts,0.1,0.5,0.1,720,320,790,531,755,425,70,211,time_study.onnx,time_study.names,1280,960,0A032D57g.04LB0104
2251916,AI,組立第１工場K棟9番ホイールエンジンフード,10.3.45.87,2025-04-21 11:01:04.8163955,3,9,38,0,0.867188,Work,0.1,0.5,0.1,67,259,141,409,104,334,74,150,time_study.onnx,time_study.names,1280,960,0A032D57g.04LB0104
2251917,AI,組立第１工場K棟9番ホイールエンジンフード,10.3.45.87,2025-04-21 11:01:04.8163955,4,9,67,2,0.861328,Bring_Handling_Parts,0.1,0.5,0.1,464,293,527,446,495,369,63,153,time_study.onnx,time_study.names,1280,960,0A032D57g.04LB0104
2251918,AI,組立第１工場K棟9番ホイールエンジンフード,10.3.45.87,2025-04-21 11:01:04.8163955,5,9,58,0,0.691895,Work,0.1,0.5,0.1,691,227,754,325,722,276,63,98,time_study.onnx,time_study.names,1280,960,0A032D57g.04LB0104
2251919,AI,組立第１工場K棟9番ホイールエンジンフード,10.3.45.87,2025-04-21 11:01:04.8163955,6,9,29,4,0.594727,Stand,0.1,0.5,0.1,284,104,319,202,301,153,35,98,time_study.onnx,time_study.names,1280,960,0A032D57g.04LB0104
2251920,AI,組立第１工場K棟9番ホイールエンジンフード,10.3.45.87,2025-04-21 11:01:04.8163955,7,9,109,3,0.272461,Move,0.1,0.5,0.1,477,375,578,596,527,485,101,221,time_study.onnx,time_study.names,1280,960,0A032D57g.04LB0104
2251921,AI,組立第１工場K棟9番ホイールエンジンフード,10.3.45.87,2025-04-21 11:01:04.8163955,8,9,32,5,0.219971,Others,0.1,0.5,0.1,1,268,27,310,14,289,26,42,time_study.onnx,time_study.names,1280,960,0A032D57g.04LB0104
2251922,AI,稼働中CLライン給油ブース付近,10.3.45.95,2025-04-21 11:01:05.7557026,0,4,19,0,0.930176,Work,0.1,0.5,0.1,646,329,732,530,689,429,86,201,time_study.onnx,time_study.names,1920,1080,0A032D5Fg.04LB0105
2251923,AI,稼働中CLライン給油ブース付近,10.3.45.95,2025-04-21 11:01:05.7557026,1,4,1,0,0.916504,Work,0.1,0.5,0.1,30,322,95,387,62,354,65,65,time_study.onnx,time_study.names,1920,1080,0A032D5Fg.04LB0105
2251924,AI,稼働中CLライン給油ブース付近,10.3.45.95,2025-04-21 11:01:05.7557026,2,4,22,0,0.126587,Work,0.1,0.5,0.1,348,282,407,312,377,297,59,30,time_study.onnx,time_study.names,1920,1080,0A032D5Fg.04LB0105
2251925,AI,稼働中CLライン給油ブース付近,10.3.45.95,2025-04-21 11:01:05.7557026,3,4,0,3,0.113586,Move,0.1,0.5,0.1,1723,0,1750,27,1736,13,27,27,time_study.onnx,time_study.names,1920,1080,0A032D5Fg.04LB0105
2251926,AI,稼働中CLラインラインオン,10.3.45.96,2025-04-21 11:01:05.8311498,0,7,71,0,0.930176,Work,0.1,0.5,0.1,718,680,806,850,762,765,88,170,time_study.onnx,time_study.names,1920,1080,0A032D60g.04LB0105
2251927,AI,稼働中CLラインラインオン,10.3.45.96,2025-04-21 11:01:05.8311498,1,7,67,0,0.920898,Work,0.1,0.5,0.1,610,647,695,794,652,720,85,147,time_study.onnx,time_study.names,1920,1080,0A032D60g.04LB0105
2251928,AI,稼働中CLラインラインオン,10.3.45.96,2025-04-21 11:01:05.8311498,2,7,66,0,0.919922,Work,0.1,0.5,0.1,15,623,99,745,57,684,84,122,time_study.onnx,time_study.names,1920,1080,0A032D60g.04LB0105
2251929,AI,稼働中CLラインラインオン,10.3.45.96,2025-04-21 11:01:05.8311498,3,7,18,0,0.911133,Work,0.1,0.5,0.1,1066,574,1128,694,1097,634,62,120,time_study.onnx,time_study.names,1920,1080,0A032D60g.04LB0105
2251930,AI,稼働中CLラインラインオン,10.3.45.96,2025-04-21 11:01:05.8311498,4,7,4,0,0.905273,Work,0.1,0.5,0.1,1149,506,1187,562,1168,534,38,56,time_study.onnx,time_study.names,1920,1080,0A032D60g.04LB0105
2251931,AI,稼働中CLラインラインオン,10.3.45.96,2025-04-21 11:01:05.8311498,5,7,59,0,0.624512,Work,0.1,0.5,0.1,1274,501,1315,605,1294,553,41,104,time_study.onnx,time_study.names,1920,1080,0A032D60g.04LB0105
2251932,AI,稼働中CLラインラインオン,10.3.45.96,2025-04-21 11:01:05.8311498,6,7,53,0,0.592773,Work,0.1,0.5,0.1,1293,488,1326,520,1309,504,33,32,time_study.onnx,time_study.names,1920,1080,0A032D60g.04LB0105
2251933,AI,組立第１工場K棟8番ホイールライン,10.3.45.86,2025-04-21 11:01:06.4603350,0,9,79,2,0.9375,Bring_Handling_Parts,0.1,0.5,0.1,59,298,162,505,110,401,103,207,time_study.onnx,time_study.names,1280,960,0A032D56g.04LB0105
2251934,AI,組立第１工場K棟8番ホイールライン,10.3.45.86,2025-04-21 11:01:06.4603350,1,9,52,0,0.931152,Work,0.1,0.5,0.1,167,327,276,421,221,374,109,94,time_study.onnx,time_study.names,1280,960,0A032D56g.04LB0105
2251935,AI,組立第１工場K棟8番ホイールライン,10.3.45.86,2025-04-21 11:01:06.4603350,2,9,80,2,0.91748,Bring_Handling_Parts,0.1,0.5,0.1,409,397,529,674,469,535,120,277,time_study.onnx,time_study.names,1280,960,0A032D56g.04LB0105
2251936,AI,組立第１工場K棟8番ホイールライン,10.3.45.86,2025-04-21 11:01:06.4603350,3,9,60,4,0.885742,Stand,0.1,0.5,0.1,996,58,1028,144,1012,101,32,86,time_study.onnx,time_study.names,1280,960,0A032D56g.04LB0105
2251937,AI,組立第１工場K棟8番ホイールライン,10.3.45.86,2025-04-21 11:01:06.4603350,4,9,4,2,0.882812,Bring_Handling_Parts,0.1,0.5,0.1,267,156,308,219,287,187,41,63,time_study.onnx,time_study.names,1280,960,0A032D56g.04LB0105
2251938,AI,組立第１工場K棟8番ホイールライン,10.3.45.86,2025-04-21 11:01:06.4603350,5,9,1,5,0.813477,Others,0.1,0.5,0.1,426,68,455,115,440,91,29,47,time_study.onnx,time_study.names,1280,960,0A032D56g.04LB0105
2251939,AI,組立第１工場K棟8番ホイールライン,10.3.45.86,2025-04-21 11:01:06.4603350,6,9,68,4,0.796875,Stand,0.1,0.5,0.1,197,144,231,261,214,202,34,117,time_study.onnx,time_study.names,1280,960,0A032D56g.04LB0105
2251940,AI,組立第１工場K棟8番ホイールライン,10.3.45.86,2025-04-21 11:01:06.4603350,7,9,113,2,0.768555,Bring_Handling_Parts,0.1,0.5,0.1,842,79,879,197,860,138,37,118,time_study.onnx,time_study.names,1280,960,0A032D56g.04LB0105
2251941,AI,組立第１工場K棟8番ホイールライン,10.3.45.86,2025-04-21 11:01:06.4603350,8,9,57,5,0.231445,Others,0.1,0.5,0.1,522,74,546,101,534,87,24,27,time_study.onnx,time_study.names,1280,960,0A032D56g.04LB0105
2251945,AI,稼働中WLラインラインオン,10.3.45.93,2025-04-21 11:01:06.6828663,0,8,15,4,0.911621,Stand,0.1,0.5,0.1,1284,515,1343,581,1313,548,59,66,time_study.onnx,time_study.names,1920,1080,0A032D5Dg.04LB0106
2251946,AI,稼働中WLラインラインオン,10.3.45.93,2025-04-21 11:01:06.6828663,1,8,97,2,0.87207,Bring_Handling_Parts,0.1,0.5,0.1,681,522,743,641,712,581,62,119,time_study.onnx,time_study.names,1920,1080,0A032D5Dg.04LB0106
2251947,AI,稼働中WLラインラインオン,10.3.45.93,2025-04-21 11:01:06.6828663,2,8,0,5,0.839844,Others,0.1,0.5,0.1,968,374,996,404,982,389,28,30,time_study.onnx,time_study.names,1920,1080,0A032D5Dg.04LB0106
2251948,AI,稼働中WLラインラインオン,10.3.45.93,2025-04-21 11:01:06.6828663,3,8,102,0,0.704102,Work,0.1,0.5,0.1,1079,442,1130,567,1104,504,51,125,time_study.onnx,time_study.names,1920,1080,0A032D5Dg.04LB0106
2251949,AI,稼働中WLラインラインオン,10.3.45.93,2025-04-21 11:01:06.6828663,4,8,70,0,0.70166,Work,0.1,0.5,0.1,812,401,845,458,828,429,33,57,time_study.onnx,time_study.names,1920,1080,0A032D5Dg.04LB0106
2251950,AI,稼働中WLラインラインオン,10.3.45.93,2025-04-21 11:01:06.6828663,5,8,73,0,0.625977,Work,0.1,0.5,0.1,918,469,971,529,944,499,53,60,time_study.onnx,time_study.names,1920,1080,0A032D5Dg.04LB0106
